date,symbol,company_name,market_cap,market_cap_text,source_url
1996-10-31,QCOM,Qualcomm,2646000000.0,$2.646B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
1996-10-31,SLB,Schlumberger,24413000000.0,$24.413B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
1996-10-31,T,AT&T,21987000000.0,$21.987B,https://www.finhacker.cz/en/stocks/att-market-cap/
1996-10-31,UNH,UnitedHealth Group,6960000000.0,$6.96B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
1996-10-31,VZ,Verizon Communications,26358000000.0,$26.358B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
1996-10-31,WFC,Wells Fargo,16245000000.000002,$16.245B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
1996-10-31,WMT,Walmart,60773000000.0,$60.773B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
1996-10-31,XOM,Exxon Mobil,110050000000.0,$110.05B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
1996-11-29,AAPL,Apple,3005000000.0,$3.005B,https://www.finhacker.cz/en/stocks/apple-market-cap/
1996-11-29,AIG,AIG,44779000000.0,$44.779B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
1996-11-29,AMD,Advanced Micro Devices,3311000000.0,$3.311B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
1996-11-29,AMGN,Amgen,16101000000.0,$16.101B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
1996-11-29,BA,Boeing,34678000000.0,$34.678B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
1996-11-29,BAC,Bank of America,31191000000.0,$31.191B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
1996-11-29,BMY,Bristol-Myers Squibb,54214000000.0,$54.214B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
1996-11-29,BRK.B,Berkshire Hathaway,40061000000.0,$40.061B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
1996-11-29,C,Citigroup,28773000000.0,$28.773B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
1996-11-29,COST,Costco Wholesale,4570000000.0,$4.57B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
1996-11-29,CSCO,Cisco Systems,44503000000.0,$44.503B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
1996-11-29,CVX,Chevron,43718000000.0,$43.718B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
1996-11-29,DIS,Walt Disney,49841000000.0,$49.841B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
1996-11-29,FNMA,Fannie Mae,43766000000.0,$43.766B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
1996-11-29,GE,General Electric,102532000000.0,$102.532B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
1996-11-29,HD,Home Depot,23225000000.0,$23.225B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
1996-11-29,IBM,IBM,78779000000.0,$78.779B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
1996-11-29,INTC,Intel,104117000000.0,$104.117B,https://www.finhacker.cz/en/stocks/intel-market-cap/
1996-11-29,JNJ,Johnson & Johnson,70956000000.0,$70.956B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
1996-11-29,JPM,JPMorgan Chase,41297000000.0,$41.297B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
1996-11-29,K-202512,Kellogg Company,13422000000.0,$13.422B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
1996-11-29,KO,Coca-Cola,127250000000.0,$127.25B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
1996-11-29,LLY,Eli Lilly,42228000000.0,$42.228B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
1996-11-29,MCD,McDonald’s,32607999999.999996,$32.608B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
1996-11-29,MMM,3M,35007000000.0,$35.007B,https://www.finhacker.cz/en/stocks/3m-market-cap/
1996-11-29,MO,Altria Group,84286000000.0,$84.286B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
1996-11-29,MRK,Merck,99974000000.0,$99.974B,https://www.finhacker.cz/en/stocks/merck-market-cap/
1996-11-29,MSFT,Microsoft,93752000000.0,$93.752B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
1996-11-29,MU,Micron Technology,6917000000.0,$6.917B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
1996-11-29,ORCL,Oracle,32177000000.0,$32.177B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
1996-11-29,PEP,PepsiCo,47190000000.0,$47.19B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
1996-11-29,PFE,Pfizer,54756000000.0,$54.756B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
1996-11-29,PG,Procter & Gamble,73560000000.0,$73.56B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
1996-11-29,QCOM,Qualcomm,2798000000.0,$2.798B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
1996-11-29,SLB,Schlumberger,25675000000.0,$25.675B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
1996-11-29,T,AT&T,23795000000.0,$23.795B,https://www.finhacker.cz/en/stocks/att-market-cap/
1996-11-29,UNH,UnitedHealth Group,7951000000.0,$7.951B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
1996-11-29,VZ,Verizon Communications,27506000000.0,$27.506B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
1996-11-29,WFC,Wells Fargo,17309000000.0,$17.309B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
1996-11-29,WMT,Walmart,58480000000.0,$58.48B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
1996-11-29,XOM,Exxon Mobil,117190000000.0,$117.19B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
1996-12-31,AAPL,Apple,2600000000.0,$2.6B,https://www.finhacker.cz/en/stocks/apple-market-cap/
1996-12-31,AIG,AIG,42150000000.0,$42.15B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
1996-12-31,AMD,Advanced Micro Devices,3543000000.0,$3.543B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
1996-12-31,AMGN,Amgen,14396000000.0,$14.396B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
1996-12-31,BA,Boeing,38385000000.0,$38.385B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
1996-12-31,BAC,Bank of America,29423000000.0,$29.423B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
1996-12-31,BMY,Bristol-Myers Squibb,51898000000.0,$51.898B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
1996-12-31,BRK.B,Berkshire Hathaway,41100000000.0,$41.1B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
1996-12-31,C,Citigroup,29199000000.0,$29.199B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
1996-12-31,COST,Costco Wholesale,4941000000.0,$4.941B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
1996-12-31,CSCO,Cisco Systems,41717000000.0,$41.717B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
1996-12-31,CVX,Chevron,42445000000.0,$42.445B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
1996-12-31,DIS,Walt Disney,47081000000.0,$47.081B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
1996-12-31,FNMA,Fannie Mae,39920000000.0,$39.92B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
1996-12-31,GE,General Electric,97400000000.0,$97.4B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
1996-12-31,HD,Home Depot,22333000000.0,$22.333B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
1996-12-31,IBM,IBM,73511000000.0,$73.511B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
1996-12-31,INTC,Intel,107551000000.0,$107.551B,https://www.finhacker.cz/en/stocks/intel-market-cap/
1996-12-31,JNJ,Johnson & Johnson,66292000000.0,$66.292B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
1996-12-31,JPM,JPMorgan Chase,38491000000.0,$38.491B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
1996-12-31,K-202512,Kellogg Company,12910000000.0,$12.91B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
1996-12-31,KO,Coca-Cola,130562999999.99998,$130.563B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
1996-12-31,LLY,Eli Lilly,40369000000.0,$40.369B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
1996-12-31,MCD,McDonald’s,31513000000.0,$31.513B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
1996-12-31,MMM,3M,34597000000.0,$34.597B,https://www.finhacker.cz/en/stocks/3m-market-cap/
1996-12-31,MO,Altria Group,91681000000.0,$91.681B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
1996-12-31,MRK,Merck,96068000000.0,$96.068B,https://www.finhacker.cz/en/stocks/merck-market-cap/
1996-12-31,MSFT,Microsoft,99408000000.0,$99.408B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
1996-12-31,MU,Micron Technology,6096000000.0,$6.096B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
1996-12-31,ORCL,Oracle,27439000000.0,$27.439B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
1996-12-31,PEP,PepsiCo,45630000000.0,$45.63B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
1996-12-31,PFE,Pfizer,50734000000.0,$50.734B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
1996-12-31,PG,Procter & Gamble,72533000000.0,$72.533B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
1996-12-31,QCOM,Qualcomm,2679000000.0,$2.679B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
1996-12-31,SLB,Schlumberger,24623000000.0,$24.623B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
1996-12-31,T,AT&T,23320000000.0,$23.32B,https://www.finhacker.cz/en/stocks/att-market-cap/
1996-12-31,UNH,UnitedHealth Group,8319000000.000001,$8.319B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
1996-12-31,VZ,Verizon Communications,28345000000.0,$28.345B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
1996-12-31,WFC,Wells Fargo,16041000000.0,$16.041B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
1996-12-31,WMT,Walmart,52173000000.0,$52.173B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
1996-12-31,XOM,Exxon Mobil,121716000000.0,$121.716B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
1997-01-31,AAPL,Apple,2071000000.0000002,$2.071B,https://www.finhacker.cz/en/stocks/apple-market-cap/
1997-01-31,AIG,AIG,47168000000.0,$47.168B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
1997-01-31,AMD,Advanced Micro Devices,4832000000.0,$4.832B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
1997-01-31,AMGN,Amgen,14925000000.0,$14.925B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
1997-01-31,BA,Boeing,38622000000.0,$38.622B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
1997-01-31,BAC,Bank of America,32546000000.0,$32.546B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
1997-01-31,BMY,Bristol-Myers Squibb,60349000000.0,$60.349B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
1997-01-31,BRK.B,Berkshire Hathaway,42689000000.0,$42.689B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
1997-01-31,C,Citigroup,33703000000.000004,$33.703B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
1997-01-31,COST,Costco Wholesale,5236000000.0,$5.236B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
1997-01-31,CSCO,Cisco Systems,46105000000.0,$46.105B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
1997-01-31,CVX,Chevron,43343000000.0,$43.343B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
1997-01-31,DIS,Walt Disney,49191000000.0,$49.191B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
1997-01-31,FNMA,Fannie Mae,41777000000.0,$41.777B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
1997-01-31,GE,General Electric,101956000000.0,$101.956B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
1997-01-31,HD,Home Depot,22055000000.0,$22.055B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
1997-01-31,IBM,IBM,76119000000.0,$76.119B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
1997-01-31,INTC,Intel,133207000000.0,$133.207B,https://www.finhacker.cz/en/stocks/intel-market-cap/
1997-01-31,JNJ,Johnson & Johnson,76952000000.0,$76.952B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
1997-01-31,JPM,JPMorgan Chase,39837000000.0,$39.837B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
1997-01-31,K-202512,Kellogg Company,13697000000.0,$13.697B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
1997-01-31,KO,Coca-Cola,143588000000.0,$143.588B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
1997-01-31,LLY,Eli Lilly,48180000000.0,$48.18B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
1997-01-31,MCD,McDonald’s,31486000000.0,$31.486B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
1997-01-31,MMM,3M,35531000000.0,$35.531B,https://www.finhacker.cz/en/stocks/3m-market-cap/
1997-01-31,MO,Altria Group,96447000000.0,$96.447B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
1997-01-31,MRK,Merck,109339000000.0,$109.339B,https://www.finhacker.cz/en/stocks/merck-market-cap/
1997-01-31,MSFT,Microsoft,122719000000.0,$122.719B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
1997-01-31,MU,Micron Technology,7273000000.0,$7.273B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
1997-01-31,ORCL,Oracle,25550000000.0,$25.55B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
1997-01-31,PEP,PepsiCo,54405000000.0,$54.405B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
1997-01-31,PFE,Pfizer,56541000000.0,$56.541B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
1997-01-31,PG,Procter & Gamble,77924000000.0,$77.924B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
1997-01-31,QCOM,Qualcomm,3763000000.0,$3.763B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
1997-01-31,SLB,Schlumberger,27396000000.0,$27.396B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
1997-01-31,T,AT&T,24725000000.0,$24.725B,https://www.finhacker.cz/en/stocks/att-market-cap/
1997-01-31,UNH,UnitedHealth Group,9013000000.0,$9.013B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
1997-01-31,VZ,Verizon Communications,29439000000.0,$29.439B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
1997-01-31,WFC,Wells Fargo,17800000000.0,$17.8B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
1997-01-31,WMT,Walmart,54269000000.0,$54.269B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
1997-01-31,XOM,Exxon Mobil,128702000000.0,$128.702B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
1997-02-28,AAPL,Apple,2024000000.0,$2.024B,https://www.finhacker.cz/en/stocks/apple-market-cap/
1997-02-28,AIG,AIG,47120000000.0,$47.12B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
1997-02-28,AMD,Advanced Micro Devices,5002000000.0,$5.002B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
1997-02-28,AMGN,Amgen,16229000000.0,$16.229B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
1997-02-28,BA,Boeing,36684000000.0,$36.684B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
1997-02-28,BAC,Bank of America,36120000000.0,$36.12B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
1997-02-28,BMY,Bristol-Myers Squibb,62103000000.0,$62.103B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
1997-02-28,BRK.B,Berkshire Hathaway,43908000000.0,$43.908B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
1997-02-28,C,Citigroup,34508000000.0,$34.508B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
1997-02-28,COST,Costco Wholesale,5402000000.0,$5.402B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
1997-02-28,CSCO,Cisco Systems,36768000000.0,$36.768B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
1997-02-28,CVX,Chevron,42151000000.0,$42.151B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
1997-02-28,DIS,Walt Disney,50119000000.0,$50.119B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
1997-02-28,FNMA,Fannie Mae,42440000000.0,$42.44B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
1997-02-28,GE,General Electric,101340000000.0,$101.34B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
1997-02-28,HD,Home Depot,24338000000.0,$24.338B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
1997-02-28,IBM,IBM,69751000000.0,$69.751B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
1997-02-28,INTC,Intel,115983000000.0,$115.983B,https://www.finhacker.cz/en/stocks/intel-market-cap/
1997-02-28,JNJ,Johnson & Johnson,76676000000.0,$76.676B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
1997-02-28,JPM,JPMorgan Chase,43154000000.0,$43.154B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
1997-02-28,K-202512,Kellogg Company,13433000000.0,$13.433B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
1997-02-28,KO,Coca-Cola,151250000000.0,$151.25B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
1997-02-28,LLY,Eli Lilly,48449000000.0,$48.449B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
1997-02-28,MCD,McDonald’s,29929000000.0,$29.929B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
1997-02-28,MMM,3M,38345000000.0,$38.345B,https://www.finhacker.cz/en/stocks/3m-market-cap/
1997-02-28,MO,Altria Group,109733000000.0,$109.733B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
1997-02-28,MRK,Merck,111471000000.0,$111.471B,https://www.finhacker.cz/en/stocks/merck-market-cap/
1997-02-28,MSFT,Microsoft,117305000000.0,$117.305B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
1997-02-28,MU,Micron Technology,7928000000.0,$7.928B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
1997-02-28,ORCL,Oracle,25622000000.0,$25.622B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
1997-02-28,PEP,PepsiCo,51480000000.0,$51.48B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
1997-02-28,PFE,Pfizer,56137000000.0,$56.137B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
1997-02-28,PG,Procter & Gamble,80957000000.0,$80.957B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
1997-02-28,QCOM,Qualcomm,3746000000.0,$3.746B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
1997-02-28,SLB,Schlumberger,24808000000.0,$24.808B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
1997-02-28,T,AT&T,25806000000.0,$25.806B,https://www.finhacker.cz/en/stocks/att-market-cap/
1997-02-28,UNH,UnitedHealth Group,9244000000.0,$9.244B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
1997-02-28,VZ,Verizon Communications,30261000000.0,$30.261B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
1997-02-28,WFC,Wells Fargo,18594000000.0,$18.594B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
1997-02-28,WMT,Walmart,60267000000.0,$60.267B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
1997-02-28,XOM,Exxon Mobil,124536000000.0,$124.536B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
1997-03-31,AAPL,Apple,2307000000.0,$2.307B,https://www.finhacker.cz/en/stocks/apple-market-cap/
1997-03-31,AIG,AIG,45713000000.0,$45.713B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
1997-03-31,AMD,Advanced Micro Devices,5822000000.0,$5.822B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
1997-03-31,AMGN,Amgen,14807000000.0,$14.807B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
1997-03-31,BA,Boeing,35549000000.0,$35.549B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
1997-03-31,BAC,Bank of America,40376000000.0,$40.376B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
1997-03-31,BMY,Bristol-Myers Squibb,56155000000.0,$56.155B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
1997-03-31,BRK.B,Berkshire Hathaway,44722000000.0,$44.722B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
1997-03-31,C,Citigroup,30768000000.0,$30.768B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
1997-03-31,COST,Costco Wholesale,5823000000.0,$5.823B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
1997-03-31,CSCO,Cisco Systems,31811000000.0,$31.811B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
1997-03-31,CVX,Chevron,45500000000.0,$45.5B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
1997-03-31,DIS,Walt Disney,49191000000.0,$49.191B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
1997-03-31,FNMA,Fannie Mae,38293000000.0,$38.293B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
1997-03-31,GE,General Electric,97057000000.0,$97.057B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
1997-03-31,HD,Home Depot,23837000000.0,$23.837B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
1997-03-31,IBM,IBM,65089000000.0,$65.089B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
1997-03-31,INTC,Intel,113943000000.0,$113.943B,https://www.finhacker.cz/en/stocks/intel-market-cap/
1997-03-31,JNJ,Johnson & Johnson,70456000000.0,$70.456B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
1997-03-31,JPM,JPMorgan Chase,40210000000.0,$40.21B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
1997-03-31,K-202512,Kellogg Company,13112000000.0,$13.112B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
1997-03-31,KO,Coca-Cola,138232000000.0,$138.232B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
1997-03-31,LLY,Eli Lilly,45690000000.0,$45.69B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
1997-03-31,MCD,McDonald’s,32603000000.0,$32.603B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
1997-03-31,MMM,3M,35225000000.0,$35.225B,https://www.finhacker.cz/en/stocks/3m-market-cap/
1997-03-31,MO,Altria Group,92137000000.0,$92.137B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
1997-03-31,MRK,Merck,101900000000.0,$101.9B,https://www.finhacker.cz/en/stocks/merck-market-cap/
1997-03-31,MSFT,Microsoft,109951000000.0,$109.951B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
1997-03-31,MU,Micron Technology,8478999999.999999,$8.479B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
1997-03-31,ORCL,Oracle,25132000000.0,$25.132B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
1997-03-31,PEP,PepsiCo,49825000000.0,$49.825B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
1997-03-31,PFE,Pfizer,51475000000.0,$51.475B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
1997-03-31,PG,Procter & Gamble,77277000000.0,$77.277B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
1997-03-31,QCOM,Qualcomm,3809000000.0,$3.809B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
1997-03-31,SLB,Schlumberger,26475000000.0,$26.475B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
1997-03-31,T,AT&T,24388000000.0,$24.388B,https://www.finhacker.cz/en/stocks/att-market-cap/
1997-03-31,UNH,UnitedHealth Group,8846000000.0,$8.846B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
1997-03-31,VZ,Verizon Communications,26594000000.0,$26.594B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
1997-03-31,WFC,Wells Fargo,17390000000.0,$17.39B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
1997-03-31,WMT,Walmart,63137000000.0,$63.137B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
1997-03-31,XOM,Exxon Mobil,133852000000.0,$133.852B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
1997-04-30,AAPL,Apple,2149000000.0,$2.149B,https://www.finhacker.cz/en/stocks/apple-market-cap/
1997-04-30,AIG,AIG,50046000000.0,$50.046B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
1997-04-30,AMD,Advanced Micro Devices,5963000000.0,$5.963B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
1997-04-30,AMGN,Amgen,15602000000.0,$15.602B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
1997-04-30,BA,Boeing,35549000000.0,$35.549B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
1997-04-30,BAC,Bank of America,43923000000.0,$43.923B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
1997-04-30,BMY,Bristol-Myers Squibb,62341000000.0,$62.341B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
1997-04-30,BRK.B,Berkshire Hathaway,46976000000.0,$46.976B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
1997-04-30,C,Citigroup,35576000000.0,$35.576B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
1997-04-30,COST,Costco Wholesale,6087000000.0,$6.087B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
1997-04-30,CSCO,Cisco Systems,34431000000.0,$34.431B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
1997-04-30,CVX,Chevron,44765000000.0,$44.765B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
1997-04-30,DIS,Walt Disney,55181000000.0,$55.181B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
1997-04-30,FNMA,Fannie Mae,43725000000.0,$43.725B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
1997-04-30,GE,General Electric,108547000000.0,$108.547B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
