date,dv2/central/moo,dv2/central/limit_0.5pct,dv2/central/limit_1pct,dv2/central/limit_2pct,dv2/stress/moo,dv2/stress/limit_0.5pct,dv2/stress/limit_1pct,dv2/stress/limit_2pct,hpi235/central/moo,hpi235/central/limit_0.5pct,hpi235/central/limit_1pct,hpi235/central/limit_2pct,hpi235/stress/moo,hpi235/stress/limit_0.5pct,hpi235/stress/limit_1pct,hpi235/stress/limit_2pct,sector/central/moo,sector/central/limit_0.5pct,sector/central/limit_1pct,sector/central/limit_2pct,sector/stress/moo,sector/stress/limit_0.5pct,sector/stress/limit_1pct,sector/stress/limit_2pct
2010-01-20,-0.012286587127900317,-0.009327418059441483,-0.006867102546753157,-0.00971292038375493,-0.013298113397902211,-0.010229987411674246,-0.0075634195504051815,-0.0116850193710627,-0.011969652488793114,-0.008048173771399325,-0.005079258120961994,-0.002517530237248322,-0.01247487836785155,-0.008452984618753434,-0.005106892387284678,-0.0025160959548217177,-0.00082786861886186,-0.0008273030258905134,-0.0008267382052085104,-0.0008256108743937007,-0.0009632714538064802,-0.0009626125743545932,-0.0009619546284702629,0.0
2010-01-21,-0.014968262235194096,-0.02002000386650027,-0.02039320135481193,-0.009742227438764295,-0.014987623440916642,-0.020137048450249107,-0.02067507239800359,-0.00901101580647179,-0.015306343293559732,-0.01826152436891726,-0.012999129141488042,-0.002927737965581656,-0.015417623413879866,-0.018473134195693186,-0.013206425339517658,-0.0031245567195159474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-22,-0.02965295849171712,-0.02783939632332133,-0.02643585336816079,-0.016048878775984377,-0.0296974143564801,-0.027873787521667137,-0.026459813339854366,-0.012260328563504674,-0.03175108491505951,-0.02622691990184045,-0.019644849630073624,-0.01425054597932518,-0.0317839762023705,-0.02625688438670082,-0.02031169875276062,-0.01477479888060218,-0.005797936852131591,-0.0037552798117062025,-0.0019519042257784003,0.0,-0.0062064682602166465,-0.0041616669659624295,-0.002221670970030676,0.0
2010-01-25,0.0045203537716071995,0.004183204952598496,0.005135435382226161,0.012469800785810836,0.004524862551657627,0.00418717723826445,0.005138258202435075,0.013293818327089424,0.0064534681189241105,0.006794457453048741,0.0059686740259574655,0.0064415262137353935,0.006456259912291484,0.006811168680677326,0.0060695483339798795,0.0065016784535472105,0.0013941686271454756,0.0027666160644135296,0.0029862796165416317,0.0,0.00111968122671402,0.002493565903576078,0.002850567738795551,0.0
2010-01-26,-0.0003685172013939697,-0.0005609232553654975,-0.0006438129228311107,-0.0038894505834231596,-0.0003636609617926334,-0.0005528148864017979,-0.0006292605426987397,-0.0058722708415742675,0.0014608778383331522,-0.0009520336136135121,-0.005137283347953714,-0.009583797609577949,0.0014621150417037931,-0.0009476333636956324,-0.003054108563555036,-0.009071455538920414,-0.0030908314053311736,-0.003079922814256064,-0.0019307534272218208,0.0,-0.003093020006047831,-0.0030820885218050265,-0.0019316847323239683,0.0
2010-01-27,0.005744524282853547,-0.002363627001598534,-0.00232699375370804,0.005670799763758394,0.005144292727976119,-0.002660043535403056,-0.0026474154033149233,0.0035998522751650164,0.00545599123119378,0.0009489864070246767,0.0022314309741910954,-0.004035461156914777,0.005461515786655102,0.0009450000265858183,0.0030868837084483403,-0.003432977051494812,0.00040254343686485505,0.0004016122928014454,-0.0016693438114621095,0.0,0.0004027301606714939,0.0004017972161707295,-0.0016697756277062048,0.0
2010-01-28,-0.013903154602777135,-0.024628092215642217,-0.019251790534537405,0.013482381981215763,-0.01434015422125623,-0.025365189080291728,-0.019983812346318408,0.01514797427684722,-0.013065252812405448,-0.016912342959243487,-0.01336931606313918,-0.01024472451355618,-0.013492238077009722,-0.017140446690146915,-0.012955512591015794,-0.009730248018275489,-0.00982051841323528,-0.009797159379614562,-0.004972466827355859,0.0,-0.00982520282408006,-0.009801798314062693,-0.004974206519806734,0.0
2010-01-29,-0.014585597262642858,-0.015198903582859913,-0.012540487378686849,-0.013721061982591931,-0.015243226047411462,-0.01543823004872702,-0.012780631984929736,-0.010482501836443614,-0.006250506874097672,-0.011262396674550201,-0.003805686672113562,-0.013865899148449712,-0.006458677353706088,-0.011296164858569213,-0.006739439989326024,-0.012543549630246065,-0.0076209835107153845,-0.007601220615337967,-0.004274916401523332,0.0,-0.007624947282205197,-0.007605145033056315,-0.004276440356383082,0.0
2010-02-01,0.03275862393865481,0.030722736348067325,0.02871761828365149,0.023091279679132937,0.03259529064947242,0.030667071095383358,0.028680213932521292,0.026928928768451543,0.015123575604075734,0.01919883306872583,0.020976867448441183,0.02434841722508807,0.01514623884754318,0.019219979594729653,0.018529930096206293,0.023569070746933818,0.010435269591396512,0.010404029050584906,0.008010005870779935,0.0,0.010441536594246514,0.01041023184686063,0.008013055714380046,0.0
2010-02-02,0.008539016867054938,0.011122452155698737,0.009224060541063173,0.01067646792367749,0.008163496781367963,0.010649284623040822,0.008949978888859844,0.012059405300610004,0.005689736221657249,0.00582596067230523,0.008400748909817457,0.009231636672107468,0.005094294309136105,0.005241911785504039,0.008012943806587902,0.010840580614266848,0.00836555498890168,0.008341784151400633,0.004184090153846132,0.0,0.008235328904040218,0.008211974757337481,0.00405193558810879,0.0
2010-02-03,-0.0019283773162779294,-0.004655623560496869,-0.0020295831473898795,-0.0019136481381714088,-0.002528864121872809,-0.005347063167241872,-0.0026191271845487085,-0.0030094905335222855,0.004598736230027267,0.00398962192226282,0.004060211810078984,0.006785296051283751,0.004509851296596423,0.004001174632331406,0.004638023632966837,0.006718225594504856,-0.0018488578218147644,-0.0018435606214424194,-0.0016293864049460316,0.0,-0.0021236851105203014,-0.0021177195804108484,-0.001766012391217875,0.0
2010-02-04,-0.020814575274223146,-0.01896356868517879,-0.016641295805371548,-0.012588103242454851,-0.021136731594243008,-0.019284584925237103,-0.016960053761039595,-0.009960044011030011,-0.01862709024578324,-0.01915592210886674,-0.019361374229003414,-0.014271557461752238,-0.019127765007890263,-0.019671669877671438,-0.02251606325834743,-0.01738910784024461,-0.007819619946523026,-0.007800622212303598,-0.004008895654767475,0.0,-0.007826623944658051,-0.007807572581393973,-0.0040116055320857935,0.0
2010-02-05,0.008722139726878186,0.007483235846753589,0.013239246761976409,0.016264275381776327,0.008434016584644155,0.00708788987759279,0.012744808836467447,0.017021378716558067,0.013488864736637352,0.008751970456522429,0.011107106372992614,0.0087698767233364,0.013088567799255157,0.008462818206754319,0.010522379650585556,0.010451785596103935,0.0055600387979459764,0.00761441145035624,0.009693390456237072,0.006157979704584093,0.005149471062176669,0.007206000563252157,0.009151388680651795,0.00588995579439322
2010-02-08,-0.010258714070234598,-0.008792927099739778,-0.007000436927505627,0.0018022293347881302,-0.010266638824351526,-0.008800981751505454,-0.006998118172164447,0.004311323629235808,-0.006403263991730079,-0.00765960607054994,-0.00863521129528122,-0.007346685597850344,-0.006906310608071231,-0.00806150401799044,-0.009003526474162471,-0.009439769328545178,-0.004777438323531169,-0.00476188972517233,-0.005421480538595369,-0.001049412549859352,-0.005057336992933648,-0.005041183871512422,-0.005700219354636826,-0.0011870921610275253
2010-02-09,0.02034973472496282,0.01870735112971711,0.020221803011659656,0.01855719609873785,0.020184124633165323,0.01862548640784123,0.01993514573297861,0.019645228076028864,0.009919417368150052,0.010492553933360238,0.009034171273482716,0.007605282866175012,0.009421428130564902,0.010220169108785537,0.008930100849628975,0.008124596663085626,0.004531492640550416,0.005098190783308754,0.004927853994917797,0.0028269962916414038,0.004261269187222139,0.004966224467734648,0.00493358853824355,0.002828139343710623
2010-02-10,0.0006288294028458097,-0.0012756325702736326,-2.2111010778425033e-05,0.005314982293529669,0.0004311535964025559,-0.0015927635050531075,-0.000324778410045079,0.005629873452295708,0.00136698530156254,0.00048584904563897524,0.003251476804811748,0.003994523649067716,0.0011660507255559782,0.0002762480572171544,0.003072754044402659,0.0019215911180290313,-0.002047067235830591,-0.0014268308965063037,-0.0006705321980371437,-0.0005737850195625116,-0.002048426071527998,-0.0014278181187177275,-0.0006712071415015952,-0.000574016366347907
2010-02-11,0.009573650558584834,0.013755105582745175,0.01440295686768267,0.004172128542300868,0.009186773173263774,0.01357515904752482,0.01421850079794873,0.0022197846395322074,0.008672225117939858,0.007677159391874744,0.0063694279190158465,0.003807088630699784,0.008672974306805914,0.007595139960123287,0.0062601290789854325,0.003760519156368769,0.0077398287502330465,0.006904601153846501,0.0054601055518002095,0.0023214260707811185,0.00774824931663276,0.0069117733233008405,0.005465881246780491,0.0023223625938610937
2010-02-12,-0.0054621621726475,-0.004935254829890656,-0.003061342266100997,-0.0005614181802553464,-0.0057596088584952465,-0.005434151962462774,-0.0035449607976808517,-0.0012665236224218557,-0.007470927995445242,-0.006830906582282026,-0.0041894407341138695,-0.0026624000169286344,-0.00766972629630025,-0.007039064495378611,-0.00416325435744036,-0.0021752500994625112,-0.00380768815554966,-0.0029161180982075763,-0.0023209928185076167,-0.0017283721096135185,-0.004216860994894489,-0.0031880263166470524,-0.0025916222305180092,-0.00186581027244892
2010-02-16,0.01517214808408518,0.01573242898942029,0.01501813343737024,0.015808670229915833,0.01489830687816518,0.015458425628751993,0.014642804365281314,0.014608952802497965,0.01235405919538124,0.0159781399085277,0.01773599711414109,0.013317489846241815,0.012170109837989163,0.015900427604910172,0.01759921040042922,0.013940916126959246,0.0035207562560024552,0.003506328591611041,0.001494065719512605,0.0,0.003388364472896477,0.0033734223907724292,0.0013577431198321666,0.0
2010-02-17,-0.0007129665049049327,-0.0018897503391328563,-0.0017550157954465684,-0.0015420261268234148,-0.0013989024205961487,-0.002383514234449491,-0.002145878008891544,-0.0020273520178640814,0.0033343955682296755,0.0037885738048499817,0.0022186739561795843,0.0017384608665231838,0.0029413500540553805,0.0033985803087814848,0.001706836114548027,0.00129656805660594,0.00037742210572244694,0.00037565765379765637,0.0,0.0,0.0003782475718709932,0.0003763734792368023,0.0,0.0
2010-02-18,0.0016212502421473207,-7.809516644052827e-05,-0.0008939664584687312,0.0,0.0015245894929560855,-0.00027605698961008507,-0.000993846764684947,0.0,0.0008682615205199973,0.000678578907202354,-0.0004437236732600658,-0.00026073134293258526,0.0007705847766676932,0.0005835915548499937,-0.0005401905816549979,0.0,0.0008803233258796173,0.0008762093514258495,0.0,0.0,0.00088224796763825,0.0008778783629848075,0.0,0.0
2010-02-19,-0.0014730345710262105,-0.0010361295590246566,0.0,0.0,-0.0016776051743191411,-0.0011368658604654636,0.0,0.0,0.00015513164815228464,-0.0008593983359399537,-0.0010133745242716374,0.0,5.3814066621304946e-05,-0.0009608891172390166,-0.0010138832875860038,0.0,-0.00037694787601116886,-0.00037518784501888724,0.0,0.0,-0.000377771266808824,-0.0003759018794105007,0.0,0.0
2010-02-22,9.747909634016949e-05,0.0006030290097880364,0.0011091890845704722,0.0021202872797392303,-3.7089199943496354e-06,0.0005020952539029899,0.0010082156505297757,0.0020194015918801878,0.0,-0.0011990216008336274,-0.0011988441080794665,0.0,0.0,-0.0012001534251334656,-0.0011994465970018853,0.0,-0.0002513893503701681,-0.0002502151320198376,0.0,0.0,-0.0002519386833573778,-0.00025069150511303206,0.0,0.0
2010-02-23,-0.01831736825782515,-0.01532150133121768,-0.012329515533813784,-0.008859320813442872,-0.018910879972033334,-0.01591238486720803,-0.01291200059022668,-0.00914725071269118,-0.0014723383757603292,-0.002267384195073552,-0.0017721980959793937,0.0,-0.0015727682607598048,-0.0023661760105485596,-0.0018713082228124511,0.0,-0.0016973497636862955,-0.0016894196025448727,0.0,0.0,-0.0017010597266742256,-0.0016926368174307038,0.0,0.0
2010-02-24,0.0006566285679883155,-0.002188204410507155,-0.0016575557306313105,-0.0028767049380648,0.00035192995370847413,-0.0022797698192699167,-0.00175094030557299,-0.0029790300871935793,0.0023668879302303214,0.00462605753240819,0.002658828500438526,0.0,0.0017651282460100504,0.003541670885032655,0.0026604267439200857,0.0,0.001322397504743833,0.0013162086966618247,0.0,0.0,0.0013252928452331947,0.0013187194440646977,0.0,0.0
2010-02-25,0.005178122533250118,0.006572986743913933,0.007583265208735757,0.007592171004307868,0.005178681115519446,0.006382554708046495,0.007383334911373662,0.007493675588286619,-8.089836153146734e-05,-0.004931636236139791,8.18888440694554e-05,0.0035137211756226527,-0.0002779770270545656,-0.004729069802707819,-0.00011712582911649339,0.0034237390257942923,-0.0003773271661556832,-0.0003755635997322315,0.0,0.0,-0.0003781522166146356,-0.00037627906643011855,0.0,0.0
2010-02-26,0.0004324123532915003,0.001808868315791079,0.0018195796650366525,-0.0011410145621962853,0.00022998639034321755,0.00170653003651422,0.0017250817264993223,-0.0012382404280233406,-0.0010878067852753137,0.00041970927488721443,0.00040380202265954956,0.00011113300156395667,-0.001790893078550404,0.00027027058566098106,0.00020515598683656933,1.1354999962298606e-05,0.0001887407976153277,0.00018785832208956244,0.0,0.0,0.0001891536477995892,0.00018821633593013587,0.0,0.0
2010-03-01,0.013886990699436996,0.015067626729194705,0.015102908370848045,0.01055881541031356,0.013606313525423852,0.014789877316941924,0.014812814555541731,0.010467205440635396,0.00326599587040155,0.0,0.0,0.0,0.0028611308500476884,0.0,0.0,0.0,0.0017612003692122347,0.0017529672562668352,0.0,0.0,0.0017650520769318945,0.0017563073714821353,0.0,0.0
2010-03-02,0.003557151898262445,0.0007424762922596528,0.0007548160489037059,0.000610826677418963,0.00277143783922984,0.0002569073564526736,0.00026250094511914845,0.000313491085581985,0.004038537435013145,0.0,0.0,0.0,0.003943448739300859,0.0,0.0,0.0,-0.00018836144173040026,-0.00018748244618571608,0.0,0.0,-0.00018877265837535795,-0.00018783905015229418,0.0,0.0
2010-03-03,-0.0020084860802350724,-0.0013123045169521896,-0.001190349447405037,0.00022329675976129337,-0.0026101777513088953,-0.0016119108012082606,-0.0013866803546102036,0.00012657849126096465,-0.0014436037837874949,-0.0014423764979416553,-0.0009480111093839172,4.022010629745054e-05,-0.0015432292159260896,-0.0015413930786751795,-0.0010460406817565104,-5.657720949703293e-05,6.280296896288284e-05,6.250984165911966e-05,0.0,0.0,6.294010160567964e-05,6.262876183482646e-05,0.0,0.0
2010-03-04,0.00379860546780586,0.0007844741118898657,-0.0001640552028800979,-0.0012833395679069382,0.003481812032452014,0.00036626488385116396,-0.0003742428551202215,-0.002262294537393461,0.004279734417119929,0.00167800030231402,0.0016768830078617292,0.0016749767530699344,0.004283449753297086,0.0016789234289413812,0.0016773980119135778,0.0016748037267435567,0.0005651792472909367,0.0005625414880205959,0.0,0.0,0.0005664132597462679,0.0005636116130021129,0.0,0.0
2010-03-05,0.014676077269651477,0.00887479723588025,0.007548347186827398,0.006314510765517811,0.014298903692770315,0.008398643740004319,0.007358717165818485,0.005641564282119926,0.0030421897694228317,0.0014604172693650774,0.0014594464802093476,0.0014577901781827052,0.002940959389088338,0.0014612193493288572,0.0014598939545955592,0.0014576398391770162,0.0016945680295001875,0.0016866637239523197,0.0,0.0,0.0016982658550981355,0.001689870463921439,0.0,0.0
2010-03-08,0.001206904264474229,0.003537126914664679,0.0013522772848069131,-0.001484246778808207,0.0004476813296103721,0.0031373821669753443,0.001069220383891567,-0.0012642919385834617,-0.0023024086917826647,-0.002316106660726569,-0.0023145693093375996,-0.0023119463660484785,-0.0025089467229547635,-0.002317376840307861,-0.002315277934608617,-0.0023117082866457306,0.0007518765511971282,0.0007483753315216113,0.0,0.0,0.0007535144875983057,0.0007497957667084165,0.0,0.0
2010-03-09,0.0030199631142691086,0.0027162305148338284,0.0036270301738026145,0.004426458083619078,0.0030865002815085862,0.0025199401908693186,0.0035196632980338816,0.004031829402341147,0.0006848185730385925,0.0006878451301393085,0.0006873875031541132,0.0006866067287440991,0.0006856703719972934,0.0006882232285310153,0.0006875984411214286,0.0006865358595899984,0.0006260910577002843,0.0006231777562377694,0.0,0.0,0.0006274539479074193,0.0006243596770809656,0.0,0.0
2010-03-10,0.004104845326755813,0.005390515142712493,0.005844019996001926,-0.00039905652844529627,0.0034318072603745087,0.005020011773615662,0.00012169850957222117,-0.001067369854676814,0.00021385628993475514,0.0002148007785887085,0.00021465796866615428,0.00021441431504687358,0.00021412210887472582,0.0002149187702256139,0.000214723795296079,0.00021439219913177432,0.000938543002322545,0.0009341785320116092,0.0,0.0,0.000940584764393293,0.000935949192350849,0.0,0.0
2010-03-11,0.007827497858386101,0.00658720616842956,0.004721112469928679,0.00781375552362329,0.007547435976226424,0.006181495528426284,0.0056005468063309305,0.008607687657167684,0.0036956882161887084,0.0007731298446258528,0.000772615940911825,0.0007717391492585435,0.003600819007784084,0.0007735544392439841,0.0007728528190755757,0.0007716595647442315,0.0005626001637910605,0.0005599863677088202,0.0,0.0,0.0005638229274174122,0.0005610467843737421,0.0,0.0
2010-03-12,-0.0037354641632227903,-0.003187573577049685,-0.0029453634668377138,-0.0029716726118904635,-0.003941299060924552,-0.0033887203156564016,-0.00305360216075079,-0.0027180653587690617,0.0011836522508299474,0.0012017182509918012,0.0012009200788574148,0.0011995582836050733,0.0010825908540768037,0.0012023777116370038,0.0012012879874687687,0.0011994346762269625,-0.00012495460869943464,-0.00012437440432833125,0.0,0.0,-0.00012522603388265274,-0.0001246097935170276,0.0,0.0
2010-03-15,-0.0003222569487328908,0.0013981123177921884,0.0024099920359765825,0.0030064441816928245,-0.0005140281776442324,0.0011988888617622262,0.0022264721527085474,0.0010238146625458633,0.0013606719633465492,-4.286787093632505e-05,-4.283943257432643e-05,-4.279091257675116e-05,0.0012533526143228002,-4.289136706270291e-05,-4.2852540928173255e-05,-4.278650850897403e-05,-0.00012497022430491,-0.00012438987524499012,0.0,0.0,-0.0001252417174063547,-0.00012462532305279606,0.0,0.0
2010-03-16,0.006519454537030622,0.0020774242599337356,0.000934049133541448,-0.0006033430942260498,0.006221396288100145,0.0018759091660993654,0.0008331602018392115,-0.0008101738494312727,0.0010322964297138082,0.0009431090610467763,0.000942483379729131,0.0009414158761373859,0.001033213893701257,0.0009436260067132718,0.000942771780727103,0.0009413189808746836,0.0010623558338058725,0.0010574217471990277,0.0,0.0,0.0010646640508920058,0.0010594235070964242,0.0,0.0
2010-03-17,0.0034436214573858592,0.0012880532513557252,0.0008228355940533838,0.00046391199771300684,0.0029397936078989773,0.00108398141867605,0.0007215701703167099,0.00046440522881208146,0.0006225847158567444,-0.00013234405669071414,-0.00013225633912106183,-0.00013210667989937974,0.0005179336792728861,-0.00023356431318244386,-0.00023335307612171174,-0.00023299382004293712,0.00043697431183309376,0.00043494693873946666,0.0,0.0,0.00043792273121301406,0.00043576944680778773,0.0,0.0
2010-03-18,-0.002140483053014064,-0.0016064911764995804,-0.002858452040230164,-0.0028859203504200126,-0.002443013787990389,-0.0018166298461641528,-0.0029656420470209888,-0.0029942520545250817,-0.0020036348456450304,-0.002018374605583184,-0.001517657769612657,-0.0005232464629577604,-0.0021050719705586474,-0.002109380285627349,-0.0016172928284161614,-0.0006189914930680995,0.00018719800720390367,0.0001863298664612767,0.0,0.0,0.0001876041283357388,0.0001866820727853824,0.0,0.0
2010-03-19,-0.008781536194253037,-0.01090221613461062,-0.008586819679148094,-0.005626481676471173,-0.009180732862865248,-0.011209417825663648,-0.008890288182308081,-0.005926164060127248,-0.0013012219129999725,-0.001608177642210551,-0.0016052798784165212,-0.001607189270591447,-0.001404890276106907,-0.001602043318138291,-0.001606427460759896,-0.0016020181692153468,-0.0009680725937001311,-0.0009635839417844183,0.0,0.0,-0.0009701724076875973,-0.0009654049972074308,0.0,0.0
2010-03-22,0.019000257509817375,0.01631750628029538,0.0056958223720524614,0.003820123276726095,0.018557241725937867,0.01593564253250146,0.00566393393865372,0.003830624472430877,0.013480068428396885,0.011363389816155367,0.007095991137882507,0.0013765041697817448,0.012890834928592998,0.010866104298475676,0.006809698015081578,0.0012794272731955214,0.0010615821580299833,0.0010566551837567495,0.0,0.0,0.0010638870366255215,0.0010586540621351226,0.0,0.0
2010-03-23,0.0047641472220829595,0.006400480651591156,0.007217551172566061,0.0037823984255247467,0.004420474737333535,0.005769976287936407,0.006757395969315683,0.003588494177073853,0.004836079664498172,0.004329543896351762,0.0038215934333021284,0.0018532612489754463,0.00453527243826346,0.004222077941331115,0.003723120742688879,0.001848207207401753,0.001372377733046548,0.0013660150294905193,0.0,0.0,0.0013753542359626891,0.0013685963922220878,0.0,0.0
2010-03-24,-0.0002464726007860296,-0.0036651960500748704,-0.005229010266798673,-0.002410429632156652,-0.0006369132058100524,-0.003908261953301184,-0.005631938182563689,-0.002605810514644924,-0.0015419239164599086,-0.0010678615219360532,0.0010238579542769521,0.002023927775492318,-0.0018420777671755983,-0.0012666884179767246,0.0009248001757387048,0.0020210137456078137,-0.0007834720366489689,-0.0007798446096675127,0.0,0.0,-0.0009291586998178003,-0.0009245994907658428,0.0,0.0
2010-03-25,-0.004650812890375833,-0.005370365050833326,-0.005081469804870342,-0.005502065399350831,-0.005051152612677745,-0.005593811794010417,-0.0051924702299398495,-0.005605797914728039,-0.02020529911822233,-0.017728217037276006,-0.012266450777873583,-0.009047625773557999,-0.02072665355996084,-0.018223803250438264,-0.012676976141725915,-0.00925931514796996,-0.004592203275602724,-0.003216863793078617,-0.0018415243105546208,-0.00021996041625804708,-0.004867271172107723,-0.0034904879440632586,-0.0021137734658055463,-0.0003548293263460067
2010-03-26,-0.002654781609770729,-0.0039470350421805245,-0.0026536955020147746,0.0009086870278154358,-0.00286500686555613,-0.004233172537228214,-0.0031432981647621094,0.0005123183276747323,-0.003786146031929505,-0.0027689430052024733,-0.004419419131491353,-0.0018513701497862023,-0.003986398534817748,-0.0029733601251352715,-0.004517437530413448,-0.001122649731207792,-0.0004915877701492377,-0.0008233172801537236,-0.000822182850311659,0.0001935392079226439,-0.0006288254088351319,-0.000823543348735245,-0.0008224071630444918,0.00019356531960990075
2010-03-29,0.017455594704785415,0.012022690393538094,0.01157703839020563,0.008509761233319146,0.01731880234084504,0.011856302036636679,0.011662442960638897,0.008308760317190966,0.012505874055446231,0.012482452949351242,0.00811040990266032,0.006941445460329154,0.012525885227273603,0.012482940013212707,0.008107526322770786,0.00624617273898509,0.003812746987251092,0.0023410969691763928,0.002337868571464119,0.0008949225628951396,0.003813918447157283,0.0023417403234482492,0.0023385069274266534,0.0008950432796013263
2010-03-30,0.0011531356535812165,-0.0012859439112664628,0.0001276560334333432,-0.002039112016153699,0.0003504738888120418,-0.0016869969309842858,-0.000272707904643954,-0.002139102608102794,0.004105792230743921,0.004600319609768366,0.00471376147112923,0.0006358728902937649,0.003909470799709158,0.004399662133053317,0.004611488205905845,-0.0010073752850319195,0.0007845055441970672,0.0005814726115151991,0.0005806726248402949,0.0005799770120515912,0.0007847730413761411,0.0005816320320395363,0.0005808308078241176,0.0005800551755807959
